Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2025-03-03,3167.756591796875,3197.1821116617484,3130.801200139797,3136.696173009949,1352460
2025-03-04,3183.311279296875,3191.2373578011934,3138.52898412442,3141.7489535167992,1442098
2025-03-05,3209.715087890625,3215.0157499024463,3158.3939205833267,3183.3114343410048,1945855
2025-03-06,3229.77783203125,3236.2673572122503,3185.292812983288,3220.068579328378,1854837
2025-03-07,3214.718505859375,3258.60921653258,3210.1611555824775,3229.778007525388,930240
2025-03-10,3148.337646484375,3216.3038715283815,3139.7676702104354,3216.0065951851507,1777752
2025-03-11,3165.923583984375,3174.7908364600885,3131.891127518692,3141.006069962357,1274649
2025-03-12,3164.14013671875,3192.1786891920365,3123.9154314498933,3175.3853579070405,1360149
2025-03-13,3157.848876953125,3203.2750703502657,3148.6843484605674,3172.6606881398275,1414376
2025-03-17,3144.126708984375,3210.1114098884045,3129.8102779323476,3160.523832416647,2805790
2025-03-18,3144.126708984375,3144.126708984375,3144.126708984375,3144.126708984375,0
2025-03-19,3288.876953125,3295.8618585393383,3238.29861371843,3244.7385528309187,1616312
2025-03-20,3320.0859375,3327.863257411344,3246.6209474165394,3304.4318830508832,2434722
2025-03-21,3384.385986328125,3423.07520599131,3301.954817009418,3325.980742840182,3042073
2025-03-24,3449.67724609375,3484.502357720259,3414.1584090713714,3417.130688591747,1955564
2025-03-25,3437.54052734375,3492.4285271585327,3403.607001938025,3472.613329841321,4235900
2025-03-26,3412.969482421875,3464.4889931540906,3386.912450732291,3440.9088610189397,2315715
2025-03-27,3469.244873046875,3495.4008369778494,3419.1123266469835,3428.029165516825,3467864
2025-03-28,3460.03076171875,3481.5302026409804,3440.463254176872,3477.46799039738,1348143
2025-04-01,3405.04345703125,3469.244742861873,3398.3062417610176,3447.8442336234234,1935147
2025-04-02,3388.299560546875,3425.7999181355394,3376.5096149247106,3401.2786115130666,1338839
2025-04-03,3388.547119140625,3431.001274401036,3361.648086642424,3368.583405418285,1200631
2025-04-04,3230.025634765625,3372.3484326372195,3207.3869172781106,3368.583496822648,2366979
2025-04-07,3040.146484375,3062.0423729831123,2937.900120111403,3020.8762544006017,4953864
2025-04-08,3131.89111328125,3164.3878434209587,3064.122993226975,3096.0749989474543,2877816
2025-04-09,3025.92919921875,3129.6123660818375,3019.8361226935876,3129.6123660818375,4451381
2025-04-11,3087.158203125,3127.8289446209496,3071.5041486267314,3085.2262697338097,3979116
2025-04-15,3227.499267578125,3241.7661121490983,3146.752342718665,3150.6162092402606,2161492
2025-04-16,3197.87548828125,3246.5218931957247,3194.3088979868703,3239.7846779044826,1578260
2025-04-17,3217.29443359375,3219.870264012315,3133.178779176769,3184.401255724522,3209331
2025-04-21,3250.187744140625,3259.59996287842,3195.2997442551673,3219.4741882594,1643003
2025-04-22,3227.697509765625,3254.646129492851,3217.9880147923227,3249.692330208996,2060322
2025-04-23,3270.498291015625,3284.368929026597,3236.515179511797,3245.134741898812,2381699
2025-04-24,3270.10205078125,3276.442817054013,3249.6923011603153,3276.442817054013,1993448
2025-04-25,3241.865478515625,3304.8776613332107,3200.2535638327017,3279.415180963702,2004819
2025-04-28,3296.55517578125,3319.8380313981165,3224.7250893036817,3229.876991956853,1689485
2025-04-29,3291.6015625,3345.201526303951,3284.3689670763993,3304.1841644644924,1843861
2025-04-30,3310.128662109375,3323.999300023033,3272.777064104542,3293.2857446427906,1930714
2025-05-02,3304.0849609375,3343.7153553444255,3294.2765350756786,3294.2765350756786,1411889
2025-05-05,3299.428466796875,3319.045560576633,3270.2010506664237,3319.045560576633,1947332
2025-05-06,3303.193359375,3322.017796635985,3272.2817002496968,3315.082477645096,1695516
2025-05-07,3290.709716796875,3308.939843432301,3253.7545673632976,3301.211868113193,2422707
2025-05-08,3293.1865234375,3334.897609303595,3269.30935651123,3279.5142312030375,3204333
2025-05-09,3412.07763671875,3444.871883412516,3300.220950142965,3300.220950142965,5637694
2025-05-12,3554.0537109375,3569.5096614618274,3457.7519012063494,3480.539377919171,3147384
2025-05-13,3534.040283203125,3572.67991624067,3512.243567130664,3554.0535832199857,2374439
2025-05-14,3540.084228515625,3583.578490549433,3534.0404964859904,3553.8556941113675,2440116
2025-05-15,3584.767333984375,3614.9855101940984,3510.2622397065293,3560.7909933686897,3720879
2025-05-16,3571.39208984375,3608.3474817321217,3566.7355667862817,3608.3474817321217,1278520
2025-05-19,3566.93359375,3586.45151458307,3553.855611996377,3571.3920131126943,1519244
2025-05-20,3534.8330078125,3600.4212608859257,3523.1419933160023,3596.458221523366,1532347
2025-05-21,3555.837158203125,3577.138495316908,3522.1513227673754,3532.7524049540325,1563885
2025-05-22,3518.58447265625,3558.8094197559362,3504.2184546756093,3551.8741007307995,1597159
2025-05-23,3566.63623046875,3598.043510721428,3518.3862749189907,3537.012608179345,1119217
2025-05-26,3614.9853515625,3638.565483947053,3575.0576819457824,3582.389449835285,1678934
2025-05-27,3606.365966796875,3631.134963821579,3569.7078512003136,3614.985529384525,2013954
2025-05-28,3612.607666015625,3629.153307026433,3586.5506337525767,3626.181027495699,1293244
2025-05-29,3621.5244140625,3634.9986024674436,3584.569024444051,3630.044803373408,1972248
2025-05-30,3641.1416015625,3661.1549020460297,3620.7318520103017,3621.52450826291,2571304
2025-06-02,3645.60009765625,3663.1364988977325,3572.2838676131,3641.1416782617343,1954517
2025-06-03,3644.800048828125,3669.199951171875,3615.300048828125,3655.0,2472483
2025-06-04,3626.5,3661.699951171875,3615.300048828125,3645.0,1086783
2025-06-05,3642.60009765625,3677.39990234375,3612.0,3629.89990234375,1466416
2025-06-06,3656.300048828125,3667.0,3623.0,3645.0,1172711
2025-06-09,3678.89990234375,3708.89990234375,3662.199951171875,3664.0,898170
2025-06-10,3679.800048828125,3704.0,3667.199951171875,3704.0,1454535
2025-06-11,3684.800048828125,3692.0,3656.10009765625,3689.89990234375,1265737
2025-06-12,3603.89990234375,3708.0,3585.0,3684.800048828125,2335718
2025-06-13,3587.39990234375,3596.0,3485.89990234375,3501.199951171875,1981445
2025-06-16,3628.699951171875,3653.699951171875,3561.800048828125,3575.5,1322630
2025-06-17,3622.300048828125,3627.60009765625,3602.0,3622.0,930603
2025-06-18,3601.5,3639.10009765625,3587.199951171875,3622.0,743311
2025-06-19,3621.10009765625,3643.0,3591.10009765625,3607.0,1580819
2025-06-20,3662.0,3669.89990234375,3614.0,3614.0,2575277
2025-06-23,3583.699951171875,3660.0,3574.60009765625,3645.0,1867977
2025-06-24,3604.800048828125,3684.0,3597.0,3637.10009765625,2751637
2025-06-25,3619.800048828125,3642.0,3608.89990234375,3640.0,1405262
2025-06-26,3659.60009765625,3669.0,3620.10009765625,3620.10009765625,2578926
2025-06-27,3679.199951171875,3731.39990234375,3665.0,3665.0,2720600
2025-06-30,3669.800048828125,3717.5,3652.699951171875,3682.0,1508882
2025-07-01,3666.699951171875,3678.89990234375,3645.0,3669.800048828125,1054380
2025-07-02,3596.800048828125,3674.199951171875,3583.89990234375,3666.60009765625,1330176
2025-07-03,3582.89990234375,3625.0,3576.0,3605.0,1229034
2025-07-04,3594.60009765625,3600.0,3570.10009765625,3590.0,696402
2025-07-07,3581.39990234375,3609.800048828125,3575.10009765625,3599.89990234375,719539
2025-07-08,3606.39990234375,3614.0,3560.0,3580.0,1513912
2025-07-09,3579.699951171875,3605.10009765625,3568.199951171875,3605.0,1008876
2025-07-10,3574.699951171875,3589.89990234375,3569.0,3575.0,1063910
2025-07-11,3540.60009765625,3586.60009765625,3535.5,3575.0,1439747
2025-07-14,3495.89990234375,3548.699951171875,3488.0,3540.60009765625,1358844
2025-07-15,3494.0,3521.0,3481.699951171875,3519.0,1585193
2025-07-16,3503.800048828125,3516.0,3477.0,3504.0,1266964
2025-07-17,3474.0,3515.0,3467.5,3515.0,2217275
2025-07-18,3464.800048828125,3499.0,3450.0,3489.0,1818696
2025-07-21,3502.800048828125,3508.10009765625,3444.89990234375,3467.60009765625,1521623
2025-07-22,3464.60009765625,3507.60009765625,3454.10009765625,3502.0,2586522
2025-07-23,3484.89990234375,3490.0,3458.60009765625,3476.199951171875,1192261
2025-07-24,3477.5,3493.39990234375,3461.0,3484.89990234375,1083671
2025-07-25,3442.89990234375,3477.0,3437.39990234375,3470.0,1338744
2025-07-28,3422.199951171875,3446.10009765625,3405.10009765625,3430.10009765625,2256080
2025-07-29,3495.60009765625,3504.300048828125,3406.5,3418.0,1241060
2025-07-30,3665.10009765625,3685.300048828125,3590.0,3622.0,8760659
2025-07-31,3636.5,3662.89990234375,3621.0,3625.0,1927627
2025-08-01,3587.300048828125,3636.0,3578.10009765625,3636.0,1205945
2025-08-04,3631.10009765625,3636.800048828125,3577.0,3595.199951171875,1033049
2025-08-05,3652.60009765625,3657.699951171875,3608.300048828125,3630.0,1158433
2025-08-06,3628.39990234375,3671.0,3622.199951171875,3650.0,931383
2025-08-07,3641.60009765625,3649.0,3599.199951171875,3610.300048828125,1211790
2025-08-08,3636.300048828125,3662.300048828125,3633.199951171875,3641.60009765625,444341
